Term (N-Gramm);S;tf;df;idf;tf-idf*;tf/S;df/S;(tf*df)/S^2
corner;3479;469;122;1,45509459807284;682,439366496162;0,1348088531187122736418511066;0,0350675481460189709686691578;0,0047274159472500423639855806
correct;3479;1447;273;1,10529178170683;1599,35720812979;0,4159241161253233687841333717;0,0784708249496981891348088531;0,0326379085088281919166623773
correction;3479;2469;227;1,18542857155447;2926,82314316798;0,7096866915780396665708536936;0,0652486346651336590974417936;0,0463060876654828986236228193
correlate;3479;190;65;1,72854107210473;328,422803699899;0,0546133946536361023282552458;0,0186835297499281402701925841;0,0010203709837557765597403251
correlation;3479;127;40;1,93939443741963;246,303093552293;0,0365047427421672894509916643;0,0114975567691865478585800517;0,0004197153520226190221441985
correspondence;3479;303;77;1,65496370357511;501,454002183257;0,0870939925265881000287438919;0,0221327967806841046277665996;0,0019276336374093945680406093
count;3479;800;86;1,60695597750402;1285,56478200322;0,2299511353837309571716010348;0,0247197470537510778959471112;0,0056843339014086985676222159
counter;3479;560;79;1,64382733745715;920,543308976002;0,1609657947686116700201207243;0,0227076746191434320206956022;0,0036551588924174538463896342
couple;3479;3478;638;0,736633750026427;2562,01218259191;0,9997125610807703363035354987;0,1833860304685254383443518252;0,1833333181861257472151927704
cover;3479;2771;385;0,955993699239088;2649,05854059151;0,7964932451853981029031330842;0,110663983903420523138832998;0,0881431156643800717498437015
create;3479;866;221;1,19706215506248;1036,65582628411;0,2489221040528887611382581201;0,0635240011497556769186547859;0,0158125280240553079078916483
criterion;3479;263;49;1,85125834871908;486,880945713117;0,0755964357574015521701638402;0,0140845070422535211267605634;0,001064738531794388058734702
crop;3479;329;49;1,85125834871908;609,063996728576;0,0945674044265593561368209256;0,0140845070422535211267605634;0,0013319352736135120582650835
cross;3479;306;109;1,50402793080697;460,232546826931;0,0879563092842770911181373958;0,031330842196033342914630641;0,0027557452463311879654719678
crystal;3479;343;71;1,69019608002851;579,73725544978;0,0985915492957746478873239437;0,0204081632653061224489795918;0,0020120724346076458752515091
cure;3479;217;26;2,12648108077677;461,446394528559;0,0623742454728370221327967807;0,0074734118999712561080770336;0,000466148428368428449397159
curvature;3479;411;77;1,65496370357511;680,190082169369;0,1181373958033917792469100316;0,0221327967806841046277665996;0,002614710973515713423975876
curve;3479;700;135;1,41112066025258;987,784462176808;0,2012072434607645875251509054;0,0388042540960045990227076746;0,0078076970012081688174462122
cycle;3479;444;49;1,85125834871908;821,958706831269;0,1276228801379706812302385743;0,0140845070422535211267605634;0,0017975053540559250877498391
cylinder;3479;334;46;1,87869659706601;627,484663420049;0,096004599022707674619143432;0,0132221902845645300373670595;0,0012693910764715587905951704
cylindrical;3479;738;125;1,44454441573953;1066,07377881577;0,2121299223914918079908019546;0,0359298649037079620580626617;0,0076217994535603552741736833
dark;3479;343;53;1,8171785591468;623,292245787352;0,0985915492957746478873239437;0,0152342627191721759126185686;0,0015019695638620455125116899
data;3479;17244;1012;0,536273916243809;9247,50741170823;4,9565967231963207818338603047;0,290888186260419660822075309;1,4418154308349171115883491315
database;3479;339;66;1,72191049320572;583,727657196739;0,0974417936188559931014659385;0,0189709686691578039666570854;0,001848565213809857874302027
decide;3479;257;35;1,99738638439731;513,328300790109;0,0738718022420235699913768324;0,0100603621730382293762575453;0,0007431770849298145874383987
decision;3479;228;35;1,99738638439731;455,404095642587;0,0655360735843633227939062949;0,0100603621730382293762575453;0,0006593166356575787001399024
decode;3479;474;61;1,75612459373682;832,403057431254;0,1362460477148605921241736131;0,0175337740730094854843345789;0,0023889074189728359067475109
decrease;3479;374;137;1,40473386159118;525,370464235102;0,1075021557918942224777234838;0,0393791319344639264156366772;0,0042333415761682979245323706
defect;3479;197;22;2,19903174792538;433,2092543413;0,0566254670882437482035067548;0,0063236562230526013222190285;0,0003580799873358328429080623
define;3479;3490;651;0,727873440179397;2540,2783062261;1,0031618281115263006611095142;0,1871227364185110663983903421;0,1877143863468248409687790439
degree;3479;1486;345;1,00363533367431;1491,40210584003;0,4271342339752802529462489221;0,0991664271342339752802529462;0,0423573758900464752131232763
delay;3479;1124;74;1,67222270901661;1879,57832493467;0,3230813452141419948260994539;0,0212704800229951135383730957;0,0068720952991797952334381603
denote;3479;181;23;2,17972659273;394,530513284129;0,0520264443805691290600747341;0,0066110951422822650186835297;0,0003439517737145990136193501
dental;3479;60;9;2,58721191930826;155,232715158496;0,0172463351537798217878700776;0,0025869502730669732681805116;0,0000446154114354752503854069
depth;3479;2129;198;1,24478923848606;2650,15628873682;0,6119574590399540097729232538;0,0569129060074734118999712561;0,0348282773469131629591948273
derive;3479;387;118;1,46957242144146;568,724527097846;0,1112388617418798505317620006;0,0339177924691003161828111526;0,0037729766270600236742592458
describe;3479;428;177;1,29348116238578;553,609937501115;0,1230238574302960620868065536;0,0508766887036504742742167289;0,0062590464976034501262905318
design;3479;280;91;1,5824130364265;443,075650199419;0,0804828973843058350100603622;0,0261569416498993963782696177;0,0021051864506961284811484602
designate;3479;417;87;1,60193517612897;668,006968445781;0,1198620293187697614256970394;0,0250071859729807415924116125;0,0029974120582733455717262554
desire;3479;441;147;1,37413709399941;605,994458453741;0,1267605633802816901408450704;0,0422535211267605633802816901;0,0053560801428288038087681016
destination;3479;278;34;2,00997551170533;558,773192254083;0,0799080195458465076171313596;0,009772923253808565679793044;0,0007809349423853927160053079
detachable;3479;287;71;1,69019608002851;485,086274968183;0,0824949698189134808853118712;0,0204081632653061224489795918;0,0016835708126308873650063647
detachably;3479;321;105;1,52026512967765;488,005106626526;0,0922678930727220465651049152;0,0301810865191146881287726358;0,0027847452637642468782224824
detect;3479;7469;899;0,58769473701436;4389,49199076026;2,146881287726358148893360161;0,2584075883874676631215866628;0,5547704161155492888344727751
detection;3479;3314;457;0,881538228677739;2921,41768983803;0,9525725783271054900833572866;0,1313595860879563092842770911;0,1251295396077859180707370739
detector;3479;2247;246;1,15051932164421;2585,21691573454;0,6458752515090543259557344064;0,0707099741304972693302673182;0,0456698223257336488028487105
determination;3479;1202;213;1,21307482530885;1458,11594002124;0,3455015809140557631503305548;0,0612244897959183673469387755;0,0211531580151462712132855442
determine;3479;10458;1150;0,480756588393977;5027,75240142421;3,0060362173038229376257545272;0,3305547571141132509341764875;0,9936595716870929515003212723
deviation;3479;289;59;1,77060241710544;511,704098543473;0,0830698476573728082782408738;0,0169588962345501580914055763;0,0014087729266412749894843954
device;3479;26054;1758;0,296435558009836;7723,33202838826;7,4889336016096579476861167002;0,5053176200057487783845932739;3,7842901039464727427514208563
diameter;3479;553;164;1,32661058069989;733,61565112704;0,1589537223340040241448692153;0,0471399827536648462201782121;0,00749307572945578038509875
diaphragm;3479;1128;103;1,52861720404242;1724,28020615985;0,324231100891060649611957459;0,0296062086806553607358436332;0,0095992536337393638718113303
difference;3479;1971;341;1,00870004975509;1988,14779806729;0,5665421098016671457315320494;0,0980166714573153204943949411;0,0555305718431642703921967315
differential;3479;254;39;1,95038982172109;495,399014717157;0,0730094854843345789019833285;0,0112101178499568841621155504;0,0008184449364441070931811871
diffusion;3479;412;42;1,91820513834969;790,300517000072;0,1184248347226214429433745329;0,0120724346076458752515090543;0,001429676073110118023461262
digital;3479;7216;647;0,730550148078889;5271,64986853726;2,0741592411612532336878413337;0,1859729807415924116125323369;0,385737576611477678124758075
dimension;3479;491;117;1,47326856700143;723,374866397701;0,1411325093417648749640701351;0,0336303535498706524863466513;0,0047463361865439753868342069
dimensional;3479;980;153;1,35676299792999;1329,62773797139;0,2816901408450704225352112676;0,0439781546421385455590686979;0,0123882125752502945236813234
diode;3479;383;94;1,56832657514789;600,669078281642;0,1100891060649611957459039954;0,0270192584075883874676631216;0,0029745260046295925266211485
direct;3479;956;263;1,12149868025783;1072,15273832649;0,2747916067835584938200632366;0,0755964357574015521701638402;0,0207732660488864282479668385
direction;3479;7863;1020;0,532854256985671;4189,83302267833;2,2601322219028456453003736706;0,2931876976142569703937913193;0,6626429624434902438075254797
discharge;3479;311;32;2,03630445042768;633,290684083009;0,0893935038804254096004599023;0,0091980454153492382868640414;0,000822245508529351281176981
discrete;3479;272;50;1,84248442441157;501,155763439947;0,0781833860304685254383443518;0,0143719459614831848232250647;0,0011236473991156729726695078
disparity;3479;350;27;2,1100906645886;738,531732606011;0,1006036217303822937625754527;0,0077608508192009198045415349;0,0007807697001208168817446212
displacement;3479;723;93;1,57297148019365;1137,25838018001;0,2078183386030468525438344352;0,0267318194883587237711986203;0,0055553623139072599271562525
display;3479;12158;928;0,573906452528727;6977,55464984426;3,4946823799942512216154067261;0,2667433170451279103190572003;0,9321831700588287248229656343
dispose;3479;3960;685;0,705763857255163;2794,82487473045;1,1382581201494682379994251222;0,196895659672319632078183386;0,2241180834442040077693607958
distal;3479;658;98;1,55022835305509;1020,05025631025;0,1891348088531187122736418511;0,0281690140845070422535211268;0,0053277410944540482330603338
distance;3479;5556;697;0,698221650649579;3879,31949100906;1,5970106352400114975567691865;0,2003449267030755964357574016;0,3199529786611923006027789948
distortion;3479;630;98;1,55022835305509;976,643862424709;0,1810865191146881287726358149;0,0281690140845070422535211268;0,005101028707456003627398192
distribution;3479;339;71;1,69019608002851;572,976471129666;0,0974417936188559931014659385;0,0204081632653061224489795918;0,0019886080330378774102339987
divide;3479;779;187;1,26961282221109;989,028388502439;0,2239149180799080195458465076;0,0537510778959471112388617419;0,0120356682037777521285062653
document;3479;337;24;2,16124318703598;728,338954031126;0,0968669157803966657085369359;0,006898534061511928715148031;0,0006682397179446737502169837
dome;3479;188;18;2,28618192364428;429,802201645125;0,0540385168151767749353262432;0,0051739005461339465363610233;0,0002795899116623115690818834
door;3479;246;30;2,06433317402793;507,82596081087;0,0707099741304972693302673182;0,0086231675768899108939350388;0,0006097439562848284219338947
drain;3479;126;27;2,1100906645886;265,871423738164;0,036217303822937625754527163;0,0077608508192009198045415349;0,0002810770920434940774280636
drive;3479;4727;436;0,901967939479003;4263,60244991725;1,3587237711986202931876976143;0,125323368784133371658522564;0,1702798402536931439579868237
driver;3479;986;139;1,39843962849349;1378,86147369458;0,2834147743604484047139982754;0,0399540097729232538085656798;0,0113235566645881943820769647
driving;3479;3737;400;0,939394437419627;3510,51701263714;1,0741592411612532336878413337;0,1149755676918654785858005174;0,1235020685439785264372338412
duration;3479;248;46;1,87869659706601;465,916756072372;0,0712848519689565967231963208;0,0132221902845645300373670595;0,000942541877140558622956893
dynamic;3479;414;87;1,60193517612897;663,201162917394;0,1189997125610807703363035355;0,0250071859729807415924116125;0,002975847942746199200706642
edge;3479;2618;342;1,00742832269145;2637,44734880623;0,7525150905432595573440643863;0,0983041103765449841908594424;0,0739753265207803301556970452
edit;3479;232;25;2,14351442007555;497,295345457528;0,0666858292612819775797643001;0,0071859729807415924116125323;0,0004792025672699193559914077
elastic;3479;868;114;1,48454957741112;1288,58903319285;0,2494969818913480885311871227;0,0327680367921816613969531475;0,0081755262821539758817347893
electric;3479;1195;241;1,15943738617272;1385,5276764764;0,3434895084794481172750790457;0,0692727795343489508479448117;0,0237944729932586939532319776
electrode;3479;1651;113;1,48837598526417;2457,30875167114;0,4745616556481747628628916355;0,0324805978729519977004886462;0,0154140463030306835882456898
electronics;3479;187;41;1,92867057202785;360,661396969209;0,0537510778959471112388617419;0,011784995688416211555044553;0,000633456221251460638342435
element;3479;10302;717;0,685935273079789;7066,50518326798;2,9611957459039954009772923254;0,2060937050876688703650474274;0,6102838027631976724635580906
elongate;3479;435;82;1,62764057636387;708,023650718284;0,1250359298649037079620580627;0,0235699913768324231100891061;0,0029470957887100040393471576
embed;3479;339;88;1,59697175659742;541,373425486525;0,0974417936188559931014659385;0,0252946248922104052888761138;0,0024647536184131438324027027
emission;3479;910;59;1,77060241710544;1611,24819956595;0,2615694164989939637826961771;0,0169588962345501580914055763;0,0044359285925382707281342554
emit;3479;1781;261;1,12481392140931;2003,29359402998;0,5119287151480310434032768037;0,0750215579189422247772348376;0,0384056897538476867859313727
emitter;3479;219;30;2,06433317402793;452,088965112116;0,0629491233112963495257257833;0,0086231675768899108939350388;0,0005428208391316155463557843
enable;3479;880;282;1,09120532042823;960,26068197684;0,2529462489221040528887611383;0,0810577752227651624029893648;0,0205032601885695150660047833
enclose;3479;271;101;1,53713305496495;416,5630578955;0,0778959471112388617418798505;0,0290313308421960333429146306;0,0022614230118525797746277278
enclosure;3479;463;46;1,87869659706601;869,836524441565;0,1330842196033342914630640989;0,0132221902845645300373670595;0,0017596648754680590420525865
encode;3479;603;115;1,48075658839398;892,896222801568;0,17332566829548720896809428;0,0330554757114113250934176487;0,0057293624185056134036593395
encoder;3479;181;36;1,9851519279803;359,312498964435;0,0520264443805691290600747341;0,0103478010922678930727220466;0,0005383592979880680213172436
endoscope;3479;600;33;2,0229404888697;1213,76429332182;0,1724633515377982178787007761;0,0094854843345789019833285427;0,001635898419300759180798254
energy;3479;570;66;1,72191049320572;981,48898112726;0,1638401839609083069847657373;0,0189709686691578039666570854;0,0031082069966714424435166826
engage;3479;1310;280;1,09429639740537;1433,52828060103;0,3765449841908594423684966945;0,0804828973843058350100603622;0,0303054313232080034099393718
engagement;3479;504;83;1,62237633637151;817,677673531243;0,1448692152917505030181086519;0,0238574302960620868065536074;0,0034562072058681493965228566
engine;3479;256;35;1,99738638439731;511,330914405712;0,0735843633227939062949123311;0,0100603621730382293762575453;0,0007402853452997374878763816
enhance;3479;230;65;1,72854107210473;397,564446584089;0,0661109514228226501868352975;0,0186835297499281402701925841;0,0012351859277043610986330251
enlarge;3479;254;55;1,80109173925334;457,47730177035;0,0730094854843345789019833285;0,0158091405576315033055475711;0,0011542172180622023108965459
enter;3479;416;151;1,36247748145442;566,790632285038;0,1195745903995400977292325381;0,0434032768036792181661396953;0,0051899290457978024596476324
entry;3479;174;33;2,0229404888697;351,991645063328;0,0500143719459614831848232251;0,0094854843345789019833285427;0,0004744105415972201624314937
environment;3479;894;119;1,46590746735506;1310,52127581542;0,2569703937913193446392641564;0,0342052313883299798792756539;0,0087897317795823518287072247
equation;3479;245;57;1,7855795730751;437,466995403399;0,0704225352112676056338028169;0,0163840183960908306984765737;0,0011538041124007627252448291
equip;3479;250;80;1,63836444175565;409,591110438911;0,0718597298074159241161253234;0,0229951135383730957171601035;0,0016524226457583426068669232
equipment;3479;338;43;1,907985973168;644,899258930785;0,0971543546996263294050014372;0,0123598735268755389479735556;0,0012008155366725875724101931
error;3479;608;98;1,55022835305509;942,538838657497;0,1747628628916355274504167864;0,0281690140845070422535211268;0,0049228975462432542943779376
estimate;3479;1849;170;1,31100550736931;2424,04918312586;0,5314745616556481747628628916;0,0488646162690428283989652199;0,0259703005120609915808239987
estimation;3479;350;63;1,74211387929401;609,739857752902;0,1006036217303822937625754527;0,0181086519114688128772635815;0,0018217959669485727240707828
evaluate;3479;361;78;1,64935982605711;595,418897206616;0,1037654498419085944236849669;0,0224202356999137683242311009;0,0023264458429631705562079412
evaluation;3479;965;93;1,57297148019365;1517,91747838688;0,2773785570566254670882437482;0,0267318194883587237711986203;0,0074148335171791228626636012
event;3479;1108;84;1,61717514268571;1791,83005809576;0,3184823225064673756826674332;0,0241448692152917505030181087;0,0076897140243010231553159139
exceed;3479;399;131;1,42418313309182;568,249070103638;0,1146881287726358148893360161;0,0376544984190859442368496694;0,0043185239635571404859163605
executable;3479;408;139;1,39843962849349;570,563368425346;0,1172750790457027881575165277;0,0399540097729232538085656798;0,0046856096543123562960318475
execute;3479;1629;510;0,833884252649652;1358,39744756628;0,4682379994251221615406726071;0,1465938488071284851968956597;0,0686408104934786727179485569
execution;3479;204;79;1,64382733745715;335,340776841258;0,0586375395228513940787582639;0,0227076746191434320206956022;0,0013315221679520724726133667
exit;3479;310;51;1,83388425264965;568,504118321392;0,089106064961195745903995401;0,014659384880712848519689566;0,0013062401014719698307283028
expose;3479;615;177;1,29348116238578;795,490914867256;0,1767749353262431733256682955;0,0508766887036504742742167289;0,0089937233552012192235249463
exposure;3479;2879;251;1,14178070726655;3287,1866562204;0,8275366484622017821212992239;0,0721471687266455878125898247;0,0597044262040852679828818928
expression;3479;238;36;1,9851519279803;472,466158859312;0,0684104627766599597585513078;0,0103478010922678930727220466;0,0007078978614428739727817899
extend;3479;2834;611;0,755413218505035;2140,84106124327;0,8146018970968669157803966657;0,1756251796493245185398102903;0,1430646045203178170571492851
extension;3479;413;60;1,76330317836395;728,244212664309;0,1187122736418511066398390342;0,0172463351537798217878700776;0,0020473516580945864899081179
exterior;3479;396;89;1,59206442210268;630,45751115266;0,1138258120149468237999425122;0,0255820638114400689853406151;0,0029118991863553513418208921
external;3479;1492;283;1,0896679932233;1625,78464588916;0,4288588674906582351250359299;0,0813452141419948260994538661;0,0348856164127209774476531096
extract;3479;1556;207;1,22548408329067;1906,85323360028;0,4472549583213567116987640126;0,0594998562805403851681517677;0,0266116057408798043465490516
extraction;3479;243;47;1,86935657081187;454,253646707285;0,0698476573728082782408738143;0,0135096292037941937338315608;0,0009436159518603015456513565
eyepiece;3479;67;9;2,58721191930826;173,343198593654;0,0192584075883874676631215867;0,0025869502730669732681805116;0,0000498205427696140295970377
face;3479;4162;547;0,803467102414158;3344,03008024773;1,1963207818338603046852543834;0,1572290888186260419660822075;0,1880964264625241697794866766
facial;3479;228;36;1,9851519279803;452,614639579509;0,0655360735843633227939062949;0,0103478010922678930727220466;0,0006781542538192238058581853
factor;3479;606;95;1,56373082345874;947,620879015997;0,1741879850531762000574877838;0,0273066973268180511641276229;0,0047564985858153891938664385
fasten;3479;562;83;1,62237633637151;911,775501040791;0,1615406726070709974130497269;0,0238574302960620868065536074;0,003853945336702182461995725
fastener;3479;349;56;1,79326640174139;625,849974207745;0,1003161828111526300661109514;0,0160965794768611670020120724;0,0016147474094350523954303574
feature;3479;2913;239;1,16305652779945;3387,9836654798;0,8373095717160103478010922679;0,0686979016958896234550158091;0,0575214106467739215649500006
feed;3479;458;46;1,87869659706601;860,443041456235;0,1316470250071859729807415924;0,0132221902845645300373670595;0,0017406620150418381020736169
feedback;3479;240;63;1,74211387929401;418,107331030562;0,0689853406151192871514803104;0,0181086519114688128772635815;0,001249231520193307010791394
field;3479;3494;432;0,905970681932677;3165,46156267277;1,0043115837884449554469675194;0,1241736131072147168726645588;0,1247089980444404198772894419
file;3479;946;96;1,55918319570802;1474,98730313979;0,2719172175912618568554182236;0,0275941362460477148605921242;0,0075033207498594821092613249
film;3479;1365;131;1,42418313309182;1944,00997667034;0,3923541247484909456740442656;0,0376544984190859442368496694;0,0147738977700639016623454437
filter;3479;4245;398;0,941571356673901;3996,97040908071;1,2201782121299223914918079908;0,1144006898534061511928715148;0,1395892292117588708863867722
finder;3479;100;22;2,19903174792538;219,903174792538;0,0287438919229663696464501293;0,0063236562230526013222190285;0,0001817664910334176867553616
finger;3479;219;25;2,14351442007555;469,429657996546;0,0629491233112963495257257833;0,0071859729807415924116125323;0,0004523506992763462886298202
fitting;3479;260;54;1,80906066892462;470,355773920401;0,0747341189997125610807703363;0,0155217016384018396090830698;0,0011600006973223565100205801
fixture;3479;211;30;2,06433317402793;435,574299719892;0,0606496119574590399540097729;0,0086231675768899108939350388;0,0005229917673825154350733812
flange;3479;449;55;1,80109173925334;808,690190924752;0,1290600747341189997125610808;0,0158091405576315033055475711;0,0020403288618501135338289334
flash;3479;2174;133;1,4176027877805;3081,86846063481;0,624892210405288876113825812;0,038229376257545271629778672;0,0238892394319929349017357956
flat;3479;532;118;1,46957242144146;781,812528206858;0,1529175050301810865191146881;0,0339177924691003161828111526;0,0051866242005062857744338986
flexible;3479;681;112;1,49223640607741;1016,21299253871;0,1957459039954009772923253809;0,0321931589537223340040241449;0,0063016790018640153655476984
float;3479;391;44;1,8980017522614;742,118685134208;0,1123886174187985053176200057;0,0126473124461052026444380569;0,0014214139598813263104269274
flow;3479;290;73;1,67813156862713;486,658154901869;0,0833572865766024719747053751;0,0209830411037654498419085944;0,0017490893705352056493686382
fluid;3479;351;40;1,93939443741963;680,727447534289;0,100891060649611957459039954;0,0114975567691865478585800517;0,0011600006973223565100205801
focal;3479;3821;384;0,957123204380058;3657,1677639362;1,0983041103765449841908594424;0,1103765449841908594423684967;0,1212270130452984403360994613
focus;3479;5420;491;0,85037293662462;4609,02131650544;1,5579189422247772348375970106;0,1411325093417648749640701351;0,2198730096672508256123196701
fold;3479;146;36;1,9851519279803;289,832181485124;0,0419660822075308996838171888;0,0103478010922678930727220466;0,0004342566713052924370846274
foot;3479;268;29;2,07905643084863;557,187123467434;0,0770336303535498706524863467;0,0083357286576602471974705375;0,0006421314401416919370284864
force;3479;1118;213;1,21307482530885;1356,2176546953;0,3213567116987640126473124461;0,0612244897959183673469387755;0,0196749007162508579171823947
foreground;3479;276;27;2,1100906645886;582,385023426454;0,079333141707387180224202357;0,0077608508192009198045415349;0,0006156926778095584553186156
form;3479;7854;1478;0,371779994688782;2919,96007828569;2,257545271629778672032193159;0,4248347226214429433745329118;0,9590836192781870874571950241
format;3479;404;74;1,67222270901661;675,577974442711;0,1161253233687841333716585226;0,0212704800229951135383730957;0,0024700413708795705287446768
forward;3479;434;109;1,50402793080697;652,748121970223;0,1247484909456740442655935614;0,031330842196033342914630641;0,0039084752840122077680223335
frame;3479;8048;513;0,831337063635773;6690,6006881407;2,3133084219603334291463064099;0,1474561655648174762862891636;0,3411115896710695743466671998
freedom;3479;67;22;2,19903174792538;147,335127111001;0,0192584075883874676631215867;0,0063236562230526013222190285;0,0001217835489923898501260922
frequency;3479;1586;174;1,30090518046499;2063,23561621747;0,4558781258982466225926990515;0,0500143719459614831848232251;0,0228004581507027629580711799
friction;3479;319;40;1,93939443741963;618,666825536861;0,0916930152342627191721759126;0,0114975567691865478585800517;0,001054245647993822583181097
front;3479;2560;363;0,981547803711476;2512,76237750138;0,7358436332279390629491233113;0,1043403276803679218166139695;0,0767781658125156308854647203
function;3479;2740;543;0,806654599158742;2210,23360169495;0,7875826386892785283127335441;0,1560793331417073871802242024;0,122925373040608864867437285
fundus;3479;943;37;1,97325270468059;1860,7773005138;0,2710549008335728657660247197;0,0106352400114975567691865479;0,0028827339266577165948096909
gain;3479;781;97;1,55468269448134;1214,20718438993;0,2244897959183673469387755102;0,0278815751652773785570566255;0,0062591291187357380434208751
game;3479;346;30;2,06433317402793;714,259278213662;0,0994538660534636389767174475;0,0086231675768899108939350388;0,0008576073531485798129639331
gaming;3479;324;19;2,26270082779476;733,115068205502;0,0931302098304110376544984191;0,0054613394653636102328255246;0,000508615690364417854393639
gamma;3479;192;26;2,12648108077677;408,28436750914;0,0551882724920954297211842483;0,0074734118999712561080770336;0,000412444692381282314673984
gate;3479;906;76;1,6606408364668;1504,54059783892;0,2604196608220753089968381719;0,0218453578614544409313020983;0,0056889606848168219269214432
gaze;3479;201;18;2,28618192364428;459,522566652501;0,05777522276516240298936476;0,0051739005461339465363610233;0,0002989232566176841775822264
gear;3479;413;52;1,82545108511279;753,911298151582;0,1187122736418511066398390342;0,0149468237999425122161540673;0,0017743714370153082912537021
generate;3479;8009;1132;0,487608001895336;3905,25248717975;2,3020983041103765449841908594;0,3253808565679793043978154642;0,749058718095126832113280843
generation;3479;568;102;1,53285425698567;870,661217967861;0,1632653061224489795918367347;0,0293187697614256970393791319;0,0047867379202327668635721032
generator;3479;376;64;1,7352744547637;652,463194991152;0,1080770336303535498706524863;0,0183960908306984765737280828;0,001988194927376437824582282
geometric;3479;273;51;1,83388425264965;500,650400973355;0,0784708249496981891348088531;0,014659384880712848519689566;0,0011503340248446702057704086
gesture;3479;469;50;1,84248442441157;864,125195049026;0,1348088531187122736418511066;0,0143719459614831848232250647;0,0019374655521516567065514675
gimbal;3479;250;11;2,50006174358936;625,015435897341;0,0718597298074159241161253234;0,0031618281115263006611095142;0,0002272081137917721084442019
glass;3479;557;102;1,53285425698567;853,799821141019;0,1601034780109226789307272205;0,0293187697614256970393791319;0,0046940370098057238433268688
gradient;3479;206;34;2,00997551170533;414,054955411299;0,0592124173613107214716872665;0,009772923253808565679793044;0,0005786784105445715809247965
graphic;3479;309;46;1,87869659706601;580,517248493399;0,0888186260419660822075308997;0,0132221902845645300373670595;0,0011743767743404540907003223
green;3479;353;77;1,65496370357511;584,202187362013;0,1014659384880712848519689566;0,0221327967806841046277665996;0,002245724996717875519862492
grid;3479;204;39;1,95038982172109;397,879523631102;0,0586375395228513940787582639;0,0112101178499568841621155504;0,0006573337284826686890116621
grip;3479;235;47;1,86935657081187;439,29879414079;0,067548146018970968669157804;0,0135096292037941937338315608;0,0009125504061200447046422583
groove;3479;963;153;1,35676299792999;1306,56276700658;0,2768036792181661396953147456;0,0439781546421385455590686979;0,01217331501016942206765828
ground;3479;768;112;1,49223640607741;1146,03755986745;0,2207530899683817188847369934;0,0321931589537223340040241449;0,0071067393148774798836132634
group;3479;3749;382;0,95939106583588;3596,75710581871;1,0776085081920091980454153492;0,1098016671457315320494394941;0,1183232107299073048730522171
guide;3479;2086;260;1,12648108077677;2349,83953450034;0,5995975855130784708249496982;0,0747341189997125610807703363;0,0448103973076747348130172238
half;3479;511;106;1,51614856348282;774,75191593972;0,146881287726358148893360161;0,0304685254383443518252371371;0,0044752562515073192821776881
hand;3479;289;78;1,64935982605711;476,664989730504;0,0830698476573728082782408738;0,0224202356999137683242311009;0,0018624455640342279521997092
handheld;3479;638;81;1,63296940986894;1041,83448349638;0,1833860304685254383443518252;0,0232825524576027594136246048;0,0042696948743749814618834429
handle;3479;627;58;1,77802643518465;1114,82257486078;0,180224202356999137683242311;0,016671457315320494394941075;0,0030046000967823943620661265
hardware;3479;207;41;1,92867057202785;399,234808409766;0,0594998562805403851681517677;0,011784995688416211555044553;0,0007012055497275526852239789
head;3479;1476;129;1,43086471844834;2111,95632442975;0,4242598447829836159816039092;0,0370796205806266168439206669;0,0157313940721485732858944824
heat;3479;435;75;1,66639316535589;724,881026929811;0,1250359298649037079620580627;0,021557918942224777234837597;0,0026955144408932963774516685
height;3479;717;188;1,26729657948391;908,651647489963;0,2060937050876688703650474274;0,0540385168151767749353262432;0,0111369981478820775017616891
held;3479;424;143;1,38611839128253;587,714197903792;0,1218741017533774073009485484;0,041103765449841908594423685;0,0050094844928809914469777644
hinge;3479;398;47;1,86935657081187;744,003915183125;0,1144006898534061511928715148;0,0135096292037941937338315608;0,0015455109005777778402026333
histogram;3479;266;39;1,95038982172109;518,80369257781;0,0764587525150905432595573441;0,0112101178499568841621155504;0,0008571116263548523101818731
hold;3479;1365;272;1,10688552471339;1510,89874123378;0,3923541247484909456740442656;0,0781833860304685254383443518;0,0306755739958578721538775626
holder;3479;1908;177;1,29348116238578;2467,96205783207;0,548433457890198332854268468;0,0508766887036504742742167289;0,027902478311746221591033492
hole;3479;2598;318;1,03902730876316;2699,39294816668;0,7467663121586662834147743604;0,0914055763150330554757114113;0,0682586051355147680729802376
hollow;3479;339;69;1,70260533801033;577,183209585503;0,0974417936188559931014659385;0,0198332854268467950560505892;0,00193259090534666959586121
hook;3479;201;36;1,9851519279803;399,015537524041;0,05777522276516240298936476;0,0103478010922678930727220466;0,0005978465132353683551644528
horizontal;3479;1386;253;1,13833390757177;1577,73079589447;0,3983903420523138832997987928;0,0727220465651049152055188272;0,0289717610058164450919370781
host;3479;262;30;2,06433317402793;540,855291595317;0,0753089968381718884736993389;0,0086231675768899108939350388;0,0006494020997830286444987008
house;3479;6268;496;0,845972752257391;5302,55721114933;1,8016671457315320494394941075;0,1425697039379131934463926416;0,2568631515616096282040784931
human;3479;325;61;1,75612459373682;570,740492964467;0,0934176487496407013509629204;0,0175337740730094854843345789;0,0016379639476079571090568376
icon;3479;218;36;1,9851519279803;432,763120299706;0,062661684392066685829261282;0,0103478010922678930727220466;0,0006484106461955736389345807
